id,entity,amount,currency,status,order_id,invoice_id,description,method,international,refund_status,amount_refunded,captured,email,contact,fee,tax,created_at,card_id,card_network,card_type,bank,contract_fee_rate,applied_fee_rate,base_fee,anomaly_type
pay_EH25062600964,payment,1294000,INR,captured,order_EH25062600964,inv_EH25062600964,Online electronics order,upi,false,null,0,true,customer964@example.com,+919000000963,23292,0,1750942980,,,,,0.018,0.018,232.92,
pay_EH25062600965,payment,1248000,INR,captured,order_EH25062600965,inv_EH25062600965,Online electronics order,netbanking,false,null,0,true,customer965@example.com,+919000000964,22464,0,1750946640,,,,,0.018,0.018,224.64,
pay_EH25063000966,payment,226000,INR,captured,order_EH25063000966,inv_EH25063000966,Online electronics order,upi,false,null,0,true,customer966@example.com,+919000000965,4068,0,1751295900,,,,,0.018,0.018,40.68,
pay_EH25063000967,payment,278000,INR,captured,order_EH25063000967,inv_EH25063000967,Online electronics order,upi,false,null,0,true,customer967@example.com,+919000000966,5004,0,1751299560,,,,,0.018,0.018,50.04,
pay_EH25060800968,payment,696000,INR,captured,order_EH25060800968,inv_EH25060800968,Online electronics order,wallet,false,null,0,true,customer968@example.com,+919000000967,12528,0,1749402420,,,,,0.018,0.018,125.28,
pay_EH25061200969,payment,1000000,INR,captured,order_EH25061200969,inv_EH25061200969,Online electronics order,card,false,null,0,true,customer969@example.com,+919000000968,18000,0,1749751680,card_b4eff1f9a6b6,MasterCard,credit,,0.018,0.018,180.0,
pay_EH25062300970,payment,369000,INR,captured,order_EH25062300970,inv_EH25062300970,Online electronics order,upi,false,null,0,true,customer970@example.com,+919000000969,6642,0,1750705740,,,,,0.018,0.018,66.42,
pay_EH25062700971,payment,260000,INR,captured,order_EH25062700971,inv_EH25062700971,Online electronics order,upi,false,null,0,true,customer971@example.com,+919000000970,4680,0,1751019000,,,,,0.018,0.018,46.8,
pay_EH25060500972,payment,462000,INR,captured,order_EH25060500972,inv_EH25060500972,Online electronics order,upi,false,null,0,true,customer972@example.com,+919000000971,8316,0,1749121860,,,,,0.018,0.018,83.16,
pay_EH25062200973,payment,576000,INR,captured,order_EH25062200973,inv_EH25062200973,Online electronics order,card,false,null,0,true,customer973@example.com,+919000000972,10368,0,1750594320,card_d41d1d6ac282,Visa,debit,,0.018,0.018,103.68,
pay_EH25060600974,payment,820000,INR,captured,order_EH25060600974,inv_EH25060600974,Online electronics order,card,false,full,820000,true,customer974@example.com,+919000000973,14760,0,1749215580,card_30cf2f51949e,RuPay,debit,,0.018,0.018,147.6,
pay_EH25061000975,payment,786000,INR,captured,order_EH25061000975,inv_EH25061000975,Online electronics order,upi,false,null,0,true,customer975@example.com,+919000000974,14147,0,1749564840,,,,,0.018,0.018,141.48,
pay_EH25061500976,payment,2531000,INR,captured,order_EH25061500976,inv_EH25061500976,Online electronics order,card,false,null,0,true,customer976@example.com,+919000000975,45558,0,1750000500,card_c4762b825fa4,RuPay,credit,,0.018,0.018,455.58,
pay_EH25060900977,payment,941000,INR,captured,order_EH25060900977,inv_EH25060900977,Online electronics order,card,false,null,0,true,customer977@example.com,+919000000976,16938,0,1749485760,card_5d044805a0da,RuPay,credit,,0.018,0.018,169.38,
pay_EH25060300978,payment,371000,INR,captured,order_EH25060300978,inv_EH25060300978,Online electronics order,card,false,null,0,true,customer978@example.com,+919000000977,6678,0,1748971020,card_3b2e03d5e9ab,RuPay,debit,,0.018,0.018,66.78,
pay_EH25060900979,payment,392000,INR,captured,order_EH25060900979,inv_EH25060900979,Online electronics order,card,true,null,0,true,customer979@example.com,+919000000978,7056,0,1749493080,card_ddf3f6bfb15c,MasterCard,debit,,0.018,0.018,70.56,
pay_EH25062500980,payment,494000,INR,captured,order_EH25062500980,inv_EH25062500980,Online electronics order,upi,false,null,0,true,customer980@example.com,+919000000979,8892,0,1750879140,,,,,0.018,0.018,88.92,
pay_EH25061400981,payment,726000,INR,captured,order_EH25061400981,inv_EH25061400981,Online electronics order,card,false,null,0,true,customer981@example.com,+919000000980,13068,0,1749896400,card_27817cf45458,Visa,credit,,0.018,0.018,130.68,
pay_EH25060700982,payment,138000,INR,captured,order_EH25060700982,inv_EH25060700982,Online electronics order,card,false,null,0,true,customer982@example.com,+919000000981,2484,0,1749295260,card_64e950c02f12,RuPay,credit,,0.018,0.018,24.84,
pay_EH25061800983,payment,266000,INR,captured,order_EH25061800983,inv_EH25061800983,Online electronics order,upi,false,null,0,true,customer983@example.com,+919000000982,4788,0,1750249320,,,,,0.018,0.018,47.88,
pay_EH25060100984,payment,197000,INR,captured,order_EH25060100984,inv_EH25060100984,Online electronics order,wallet,false,null,0,true,customer984@example.com,+919000000983,3546,0,1748784180,,,,,0.018,0.018,35.46,
pay_EH25062600985,payment,244000,INR,captured,order_EH25062600985,inv_EH25062600985,Online electronics order,card,true,null,0,true,customer985@example.com,+919000000984,4392,0,1750947840,card_7a871523d63b,MasterCard,debit,,0.018,0.018,43.92,
pay_EH25062800986,payment,231000,INR,captured,order_EH25062800986,inv_EH25062800986,Online electronics order,card,false,null,0,true,customer986@example.com,+919000000985,4158,0,1751124300,card_55b757d4060e,RuPay,debit,,0.018,0.018,41.58,
pay_EH25061800987,payment,582000,INR,captured,order_EH25061800987,inv_EH25061800987,Online electronics order,netbanking,false,null,0,true,customer987@example.com,+919000000986,10476,0,1750263960,,,,,0.018,0.018,104.76,
pay_EH25060600988,payment,1410000,INR,captured,order_EH25060600988,inv_EH25060600988,Online electronics order,upi,false,null,0,true,customer988@example.com,+919000000987,25380,0,1749230820,,,,,0.018,0.018,253.8,
pay_EH25062200989,payment,485000,INR,captured,order_EH25062200989,inv_EH25062200989,Online electronics order,card,false,full,485000,true,customer989@example.com,+919000000988,8730,0,1750616880,card_51082ff8fd1e,American Express,debit,,0.018,0.018,87.3,
pay_EH25071200001,payment,1308000,INR,captured,order_EH25071200001,inv_EH25071200001,Online electronics order,upi,true,null,0,true,customer1@example.com,+919000000000,23544,0,1752314400,,,,,0.018,0.018,235.44,
pay_EH25072900002,payment,333000,INR,captured,order_EH25072900002,inv_EH25072900002,Online electronics order,wallet,false,null,0,true,customer2@example.com,+919000000001,5994,0,1753786860,,,,,0.018,0.018,59.94,
pay_EH25072600003,payment,725000,INR,captured,order_EH25072600003,inv_EH25072600003,Online electronics order,upi,false,null,0,true,customer3@example.com,+919000000002,13050,0,1753531320,,,,,0.018,0.018,130.5,
pay_EH25070700004,payment,674000,INR,captured,order_EH25070700004,inv_EH25070700004,Online electronics order,card,false,null,0,true,customer4@example.com,+919000000003,12132,0,1751893380,card_b4e6a01605a7,MasterCard,credit,,0.018,0.018,121.32,
pay_EH25072400005,payment,706000,INR,captured,order_EH25072400005,inv_EH25072400005,Online electronics order,upi,false,null,0,true,customer5@example.com,+919000000004,12708,0,1753365840,,,,,0.018,0.018,127.08,
pay_EH25072400006,payment,408000,INR,captured,order_EH25072400006,inv_EH25072400006,Online electronics order,card,false,null,0,true,customer6@example.com,+919000000005,7344,0,1753369500,card_9b95733d6073,American Express,debit,,0.018,0.018,73.44,
pay_EH25071200007,payment,714000,INR,captured,order_EH25071200007,inv_EH25071200007,Online electronics order,wallet,false,null,0,true,customer7@example.com,+919000000006,12852,0,1752336360,,,,,0.018,0.018,128.52,
pay_EH25070200008,payment,900000,INR,captured,order_EH25070200008,inv_EH25070200008,Online electronics order,card,false,null,0,true,customer8@example.com,+919000000007,16200,0,1751476020,card_5d9c9fbaeeaf,American Express,credit,,0.018,0.018,162.0,
pay_EH25072700009,payment,953000,INR,captured,order_EH25072700009,inv_EH25072700009,Online electronics order,upi,false,null,0,true,customer9@example.com,+919000000008,17154,0,1753639680,,,,,0.018,0.018,171.54,
pay_EH25072500010,payment,287000,INR,captured,order_EH25072500010,inv_EH25072500010,Online electronics order,upi,true,null,0,true,customer10@example.com,+919000000009,5166,0,1753470540,,,,,0.018,0.018,51.66,
pay_EH25072500011,payment,5068000,INR,captured,order_EH25072500011,inv_EH25072500011,Online electronics order,card,false,null,0,true,customer11@example.com,+919000000010,91224,0,1753438200,card_4ba1341829f6,Visa,debit,,0.018,0.018,912.24,
pay_EH25072500012,payment,1170000,INR,captured,order_EH25072500012,inv_EH25072500012,Online electronics order,card,false,null,0,true,customer12@example.com,+919000000011,21060,0,1753441860,card_1e97d8a9a07e,Visa,debit,,0.018,0.018,210.6,
pay_EH25071400013,payment,1353000,INR,captured,order_EH25071400013,inv_EH25071400013,Online electronics order,netbanking,false,null,0,true,customer13@example.com,+919000000012,24354,0,1752495120,,,,,0.018,0.018,243.54,
pay_EH25072600014,payment,870000,INR,captured,order_EH25072600014,inv_EH25072600014,Online electronics order,netbanking,false,null,0,true,customer14@example.com,+919000000013,15660,0,1753535580,,,,,0.018,0.018,156.6,
pay_EH25070600015,payment,424000,INR,captured,order_EH25070600015,inv_EH25070600015,Online electronics order,upi,false,null,0,true,customer15@example.com,+919000000014,7631,0,1751811240,,,,,0.018,0.018,76.32,
pay_EH25071400016,payment,959000,INR,captured,order_EH25071400016,inv_EH25071400016,Online electronics order,card,false,null,0,true,customer16@example.com,+919000000015,17262,0,1752506100,card_6509a9e53636,MasterCard,credit,,0.018,0.018,172.62,
pay_EH25072600017,payment,891000,INR,captured,order_EH25072600017,inv_EH25072600017,Online electronics order,upi,false,null,0,true,customer17@example.com,+919000000016,16038,0,1753546560,,,,,0.018,0.018,160.38,
pay_EH25071200018,payment,288000,INR,captured,order_EH25071200018,inv_EH25071200018,Online electronics order,card,false,null,0,true,customer18@example.com,+919000000017,5184,0,1752340620,card_eba3e0c51975,American Express,credit,,0.018,0.018,51.84,
pay_EH25070400019,payment,854000,INR,captured,order_EH25070400019,inv_EH25070400019,Online electronics order,wallet,false,null,0,true,customer19@example.com,+919000000018,15372,0,1751653080,,,,,0.018,0.018,153.72,
pay_EH25070800020,payment,621000,INR,captured,order_EH25070800020,inv_EH25070800020,Online electronics order,upi,false,null,0,true,customer20@example.com,+919000000019,11178,0,1752002340,,,,,0.018,0.018,111.78,
pay_EH25073000021,payment,1044000,INR,captured,order_EH25073000021,inv_EH25073000021,Online electronics order,card,false,null,0,true,customer21@example.com,+919000000020,18792,0,1753870800,card_1f39943e4101,Visa,debit,,0.018,0.018,187.92,
pay_EH25071200022,payment,490000,INR,captured,order_EH25071200022,inv_EH25071200022,Online electronics order,netbanking,false,null,0,true,customer22@example.com,+919000000021,8820,0,1752319260,,,,,0.018,0.018,88.2,
pay_EH25072100023,payment,904000,INR,captured,order_EH25072100023,inv_EH25072100023,Online electronics order,upi,false,null,0,true,customer23@example.com,+919000000022,16272,0,1753100520,,,,,0.018,0.018,162.72,
pay_EH25072100024,payment,1345000,INR,captured,order_EH25072100024,inv_EH25072100024,Online electronics order,upi,false,null,0,true,customer24@example.com,+919000000023,24210,0,1753104180,,,,,0.018,0.018,242.1,
pay_EH25072400025,payment,281000,INR,captured,order_EH25072400025,inv_EH25072400025,Online electronics order,upi,false,null,0,true,customer25@example.com,+919000000024,5058,0,1753367040,,,,,0.018,0.018,50.58,
pay_EH25070100026,payment,816000,INR,captured,order_EH25070100026,inv_EH25070100026,Online electronics order,card,false,null,0,true,customer26@example.com,+919000000025,14688,0,1751383500,card_5383bdf7e21b,American Express,debit,,0.018,0.018,146.88,
pay_EH25071600027,payment,2925000,INR,captured,order_EH25071600027,inv_EH25071600027,Online electronics order,upi,false,null,0,true,customer27@example.com,+919000000026,52650,0,1752683160,,,,,0.018,0.018,526.5,
pay_EH25071600028,payment,481000,INR,captured,order_EH25071600028,inv_EH25071600028,Online electronics order,wallet,false,null,0,true,customer28@example.com,+919000000027,8658,0,1752686820,,,,,0.018,0.018,86.58,
pay_EH25072200029,payment,604000,INR,captured,order_EH25072200029,inv_EH25072200029,Online electronics order,upi,false,null,0,true,customer29@example.com,+919000000028,10872,0,1753208880,,,,,0.018,0.018,108.72,
pay_EH25070400030,payment,866000,INR,captured,order_EH25070400030,inv_EH25070400030,Online electronics order,upi,false,null,0,true,customer30@example.com,+919000000029,15588,0,1751657340,,,,,0.018,0.018,155.88,
pay_EH25071400031,payment,217000,INR,captured,order_EH25071400031,inv_EH25071400031,Online electronics order,emi,false,null,0,true,customer31@example.com,+919000000030,3906,0,1752489000,,,,,0.018,0.018,39.06,
pay_EH25070700032,payment,775000,INR,captured,order_EH25070700032,inv_EH25070700032,Online electronics order,wallet,false,null,0,true,customer32@example.com,+919000000031,13950,0,1751887860,,,,,0.018,0.018,139.5,
pay_EH25071800033,payment,924000,INR,captured,order_EH25071800033,inv_EH25071800033,Online electronics order,upi,false,null,0,true,customer33@example.com,+919000000032,16632,0,1752841920,,,,,0.018,0.018,166.32,
pay_EH25071400034,payment,1017000,INR,captured,order_EH25071400034,inv_EH25071400034,Online electronics order,card,false,null,0,true,customer34@example.com,+919000000033,18306,0,1752499980,card_8e6d87288e04,Visa,credit,,0.018,0.018,183.06,
pay_EH25071400035,payment,4145000,INR,captured,order_EH25071400035,inv_EH25071400035,Online electronics order,card,false,null,0,true,customer35@example.com,+919000000034,74610,0,1752503640,card_f210199fae82,Visa,credit,,0.018,0.018,746.1,
pay_EH25071200036,payment,413000,INR,captured,order_EH25071200036,inv_EH25071200036,Online electronics order,upi,false,null,0,true,customer36@example.com,+919000000035,7434,0,1752334500,,,,,0.018,0.018,74.34,
pay_EH25073000037,payment,427000,INR,captured,order_EH25073000037,inv_EH25073000037,Online electronics order,upi,false,null,0,true,customer37@example.com,+919000000036,7686,0,1753893360,,,,,0.018,0.018,76.86,
pay_EH25072100038,payment,351000,INR,captured,order_EH25072100038,inv_EH25072100038,Online electronics order,emi,false,null,0,true,customer38@example.com,+919000000037,6318,0,1753119420,,,,,0.018,0.018,63.18,
pay_EH25071600039,payment,2317000,INR,captured,order_EH25071600039,inv_EH25071600039,Online electronics order,upi,false,null,0,true,customer39@example.com,+919000000038,41706,0,1752691080,,,,,0.018,0.018,417.06,
pay_EH25072200040,payment,358000,INR,captured,order_EH25072200040,inv_EH25072200040,Online electronics order,netbanking,false,null,0,true,customer40@example.com,+919000000039,6444,0,1753213140,,,,,0.018,0.018,64.44,
pay_EH25071200041,payment,540000,INR,captured,order_EH25071200041,inv_EH25071200041,Online electronics order,netbanking,false,null,0,true,customer41@example.com,+919000000040,9720,0,1752316800,,,,,0.018,0.018,97.2,
pay_EH25072600042,payment,665000,INR,captured,order_EH25072600042,inv_EH25072600042,Online electronics order,upi,false,null,0,true,customer42@example.com,+919000000041,11970,0,1753530060,,,,,0.018,0.018,119.7,
pay_EH25073000043,payment,193000,INR,captured,order_EH25073000043,inv_EH25073000043,Online electronics order,netbanking,false,null,0,true,customer43@example.com,+919000000042,3474,0,1753879320,,,,,0.018,0.018,34.74,
pay_EH25071600044,payment,895000,INR,captured,order_EH25071600044,inv_EH25071600044,Online electronics order,upi,false,null,0,true,customer44@example.com,+919000000043,16110,0,1752673380,,,,,0.018,0.018,161.1,
pay_EH25071300045,payment,426000,INR,captured,order_EH25071300045,inv_EH25071300045,Online electronics order,card,false,null,0,true,customer45@example.com,+919000000044,7668,0,1752417840,card_24c2594c8d4c,RuPay,debit,,0.018,0.018,76.68,
pay_EH25072900046,payment,763000,INR,captured,order_EH25072900046,inv_EH25072900046,Online electronics order,card,false,null,0,true,customer46@example.com,+919000000045,13734,0,1753803900,card_029e14c42326,RuPay,credit,,0.018,0.018,137.34,
pay_EH25072200047,payment,302000,INR,captured,order_EH25072200047,inv_EH25072200047,Online electronics order,upi,false,null,0,true,customer47@example.com,+919000000046,5436,0,1753202760,,,,,0.018,0.018,54.36,
pay_EH25072600048,payment,736000,INR,captured,order_EH25072600048,inv_EH25072600048,Online electronics order,upi,false,null,0,true,customer48@example.com,+919000000047,13247,0,1753552020,,,,,0.018,0.018,132.48,
pay_EH25072800049,payment,648000,INR,captured,order_EH25072800049,inv_EH25072800049,Online electronics order,upi,false,null,0,true,customer49@example.com,+919000000048,11664,0,1753728480,,,,,0.018,0.018,116.64,
pay_EH25071500050,payment,1135000,INR,captured,order_EH25071500050,inv_EH25071500050,Online electronics order,wallet,false,null,0,true,customer50@example.com,+919000000049,20430,0,1752608940,,,,,0.018,0.018,204.3,
pay_EH25070100051,payment,212000,INR,captured,order_EH25070100051,inv_EH25070100051,Online electronics order,wallet,false,full,212000,true,customer51@example.com,+919000000050,3815,0,1751367000,,,,,0.018,0.018,38.16,
pay_EH25070400052,payment,783000,INR,captured,order_EH25070400052,inv_EH25070400052,Online electronics order,upi,false,null,0,true,customer52@example.com,+919000000051,14094,0,1751629860,,,,,0.018,0.018,140.94,
pay_EH25072100053,payment,942000,INR,captured,order_EH25072100053,inv_EH25072100053,Online electronics order,upi,false,null,0,true,customer53@example.com,+919000000052,16956,0,1753102320,,,,,0.018,0.018,169.56,
pay_EH25072800054,payment,1079000,INR,captured,order_EH25072800054,inv_EH25072800054,Online electronics order,upi,false,null,0,true,customer54@example.com,+919000000053,19422,0,1753710780,,,,,0.018,0.018,194.22,
pay_EH25072900055,payment,996000,INR,captured,order_EH25072900055,inv_EH25072900055,Online electronics order,netbanking,false,null,0,true,customer55@example.com,+919000000054,17928,0,1753800840,,,,,0.018,0.018,179.28,
pay_EH25072200056,payment,1386000,INR,captured,order_EH25072200056,inv_EH25072200056,Online electronics order,upi,false,null,0,true,customer56@example.com,+919000000055,24948,0,1753199700,,,,,0.018,0.018,249.48,
pay_EH25072100057,payment,277000,INR,captured,order_EH25072100057,inv_EH25072100057,Online electronics order,netbanking,false,null,0,true,customer57@example.com,+919000000056,4986,0,1753116960,,,,,0.018,0.018,49.86,
pay_EH25072100058,payment,190000,INR,captured,order_EH25072100058,inv_EH25072100058,Online electronics order,netbanking,false,null,0,true,customer58@example.com,+919000000057,3420,0,1753120620,,,,,0.018,0.018,34.2,
pay_EH25072100059,payment,240000,INR,captured,order_EH25072100059,inv_EH25072100059,Online electronics order,upi,false,null,0,true,customer59@example.com,+919000000058,4320,0,1753124280,,,,,0.018,0.018,43.2,
pay_EH25072400060,payment,1258000,INR,captured,order_EH25072400060,inv_EH25072400060,Online electronics order,card,false,null,0,true,customer60@example.com,+919000000059,22644,0,1753387140,card_7fa45773e5cf,American Express,debit,,0.018,0.018,226.44,
pay_EH25072600061,payment,791000,INR,captured,order_EH25072600061,inv_EH25072600061,Online electronics order,card,false,null,0,true,customer61@example.com,+919000000060,14238,0,1753524000,card_5dbd9f11341c,American Express,debit,,0.018,0.018,142.38,
pay_EH25070400062,payment,328000,INR,captured,order_EH25070400062,inv_EH25070400062,Online electronics order,upi,false,null,0,true,customer62@example.com,+919000000061,5904,0,1751626860,,,,,0.018,0.018,59.04,
pay_EH25072700063,payment,789000,INR,captured,order_EH25072700063,inv_EH25072700063,Online electronics order,card,false,null,0,true,customer63@example.com,+919000000062,14202,0,1753617720,card_44c50baf6ce2,American Express,credit,,0.018,0.018,142.02,
pay_EH25070100064,payment,298000,INR,captured,order_EH25070100064,inv_EH25070100064,Online electronics order,card,false,null,0,true,customer64@example.com,+919000000063,5364,0,1751374980,card_8be0351ba79e,MasterCard,credit,,0.018,0.018,53.64,
pay_EH25070200065,payment,446000,INR,captured,order_EH25070200065,inv_EH25070200065,Online electronics order,netbanking,false,null,0,true,customer65@example.com,+919000000064,8028,0,1751465040,,,,,0.018,0.018,80.28,
pay_EH25071500066,payment,178000,INR,failed,order_EH25071500066,inv_EH25071500066,Online electronics order,netbanking,false,null,0,false,customer66@example.com,+919000000065,3204,0,1752591900,,,,,0.018,0.018,32.04,
pay_EH25070100067,payment,434000,INR,captured,order_EH25070100067,inv_EH25070100067,Online electronics order,upi,false,null,0,true,customer67@example.com,+919000000066,7812,0,1751385960,,,,,0.018,0.018,78.12,
pay_EH25071300068,payment,58000,INR,captured,order_EH25071300068,inv_EH25071300068,Online electronics order,upi,false,null,0,true,customer68@example.com,+919000000067,1044,0,1752426420,,,,,0.018,0.018,10.44,
pay_EH25072900069,payment,7079000,INR,captured,order_EH25072900069,inv_EH25072900069,Online electronics order,upi,false,null,0,true,customer69@example.com,+919000000068,127422,0,1753812480,,,,,0.018,0.018,1274.22,
pay_EH25071300070,payment,885000,INR,captured,order_EH25071300070,inv_EH25071300070,Online electronics order,upi,false,null,0,true,customer70@example.com,+919000000069,15930,0,1752433740,,,,,0.018,0.018,159.3,
pay_EH25071900071,payment,504000,INR,captured,order_EH25071900071,inv_EH25071900071,Online electronics order,card,false,null,0,true,customer71@example.com,+919000000070,9072,0,1752919800,card_f2d31c7d1a51,American Express,debit,,0.018,0.018,90.72,
pay_EH25070400072,payment,754000,INR,captured,order_EH25070400072,inv_EH25070400072,Online electronics order,card,false,null,0,true,customer72@example.com,+919000000071,13572,0,1751627460,card_c7f397a5e466,American Express,credit,,0.018,0.018,135.72,
pay_EH25071200073,payment,710000,INR,captured,order_EH25071200073,inv_EH25071200073,Online electronics order,netbanking,false,null,0,true,customer73@example.com,+919000000072,12780,0,1752322320,,,,,0.018,0.018,127.8,
pay_EH25070100074,payment,323000,INR,captured,order_EH25070100074,inv_EH25070100074,Online electronics order,upi,false,null,0,true,customer74@example.com,+919000000073,5814,0,1751375580,,,,,0.018,0.018,58.14,
pay_EH25072300075,payment,381000,INR,captured,order_EH25072300075,inv_EH25072300075,Online electronics order,netbanking,false,null,0,true,customer75@example.com,+919000000074,6858,0,1753280040,,,,,0.018,0.018,68.58,
pay_EH25072300076,payment,908000,INR,captured,order_EH25072300076,inv_EH25072300076,Online electronics order,card,false,null,0,true,customer76@example.com,+919000000075,16344,0,1753283700,card_84853ec1df8f,RuPay,credit,,0.018,0.018,163.44,
pay_EH25071900077,payment,453000,INR,captured,order_EH25071900077,inv_EH25071900077,Online electronics order,upi,false,null,0,true,customer77@example.com,+919000000076,8154,0,1752941760,,,,,0.018,0.018,81.54,
pay_EH25071900078,payment,480000,INR,captured,order_EH25071900078,inv_EH25071900078,Online electronics order,upi,false,null,0,true,customer78@example.com,+919000000077,8640,0,1752945420,,,,,0.018,0.018,86.4,
pay_EH25070500079,payment,583000,INR,captured,order_EH25070500079,inv_EH25070500079,Online electronics order,upi,false,null,0,true,customer79@example.com,+919000000078,10494,0,1751739480,,,,,0.018,0.018,104.94,
pay_EH25072000080,payment,1098000,INR,captured,order_EH25072000080,inv_EH25072000080,Online electronics order,upi,false,null,0,true,customer80@example.com,+919000000079,19764,0,1753039140,,,,,0.018,0.018,197.64,
pay_EH25072900081,payment,132000,INR,captured,order_EH25072900081,inv_EH25072900081,Online electronics order,upi,false,partial,44000,true,customer81@example.com,+919000000080,2376,0,1753784400,,,,,0.018,0.018,23.76,
pay_EH25072500082,payment,359000,INR,captured,order_EH25072500082,inv_EH25072500082,Online electronics order,upi,false,null,0,true,customer82@example.com,+919000000081,6462,0,1753442460,,,,,0.018,0.018,64.62,
pay_EH25073000083,payment,368000,INR,captured,order_EH25073000083,inv_EH25073000083,Online electronics order,card,false,null,0,true,customer83@example.com,+919000000082,6623,0,1753878120,card_3842abde1b0f,Visa,debit,,0.018,0.018,66.24,
pay_EH25071900084,payment,438000,INR,captured,order_EH25071900084,inv_EH25071900084,Online electronics order,netbanking,false,null,0,true,customer84@example.com,+919000000083,7884,0,1752931380,,,,,0.018,0.018,78.84,
pay_EH25072100085,payment,242000,INR,captured,order_EH25072100085,inv_EH25072100085,Online electronics order,card,false,partial,35000,true,customer85@example.com,+919000000084,4356,0,1753107840,card_d2a811f671c3,American Express,debit,,0.018,0.018,43.56,
pay_EH25072800086,payment,801000,INR,captured,order_EH25072800086,inv_EH25072800086,Online electronics order,upi,false,null,0,true,customer86@example.com,+919000000085,14418,0,1753716300,,,,,0.018,0.018,144.18,
pay_EH25071000087,payment,432000,INR,captured,order_EH25071000087,inv_EH25071000087,Online electronics order,upi,false,null,0,true,customer87@example.com,+919000000086,7776,0,1752164760,,,,,0.018,0.018,77.76,
pay_EH25071900088,payment,1134000,INR,captured,order_EH25071900088,inv_EH25071900088,Online electronics order,netbanking,false,null,0,true,customer88@example.com,+919000000087,20412,0,1752946020,,,,,0.018,0.018,204.12,
pay_EH25072000089,payment,854000,INR,captured,order_EH25072000089,inv_EH25072000089,Online electronics order,card,false,null,0,true,customer89@example.com,+919000000088,15372,0,1753036080,card_048c465af6a2,RuPay,debit,,0.018,0.018,153.72,
pay_EH25071700090,payment,820000,INR,captured,order_EH25071700090,inv_EH25071700090,Online electronics order,upi,false,null,0,true,customer90@example.com,+919000000089,14760,0,1752780540,,,,,0.018,0.018,147.6,
pay_EH25070800091,payment,144000,INR,captured,order_EH25070800091,inv_EH25070800091,Online electronics order,upi,false,null,0,true,customer91@example.com,+919000000090,2592,0,1751970600,,,,,0.018,0.018,25.92,
pay_EH25071500092,payment,582000,INR,captured,order_EH25071500092,inv_EH25071500092,Online electronics order,card,false,null,0,true,customer92@example.com,+919000000091,10476,0,1752579060,card_a3bf0606aeb3,MasterCard,credit,,0.018,0.018,104.76,
pay_EH25070100093,payment,632000,INR,captured,order_EH25070100093,inv_EH25070100093,Online electronics order,card,false,null,0,true,customer93@example.com,+919000000092,11376,0,1751373120,card_d402d3b1c9ce,American Express,debit,,0.018,0.018,113.76,
pay_EH25071700094,payment,548000,INR,captured,order_EH25071700094,inv_EH25071700094,Online electronics order,card,false,null,0,true,customer94@example.com,+919000000093,9864,0,1752759180,card_4e56485a695e,RuPay,credit,,0.018,0.018,98.64,
pay_EH25071000095,payment,546000,INR,captured,order_EH25071000095,inv_EH25071000095,Online electronics order,card,false,null,0,true,customer95@example.com,+919000000094,9828,0,1752158040,card_5901150198f5,American Express,debit,,0.018,0.018,98.28,
pay_EH25072500096,payment,642000,INR,captured,order_EH25072500096,inv_EH25072500096,Online electronics order,card,false,null,0,true,customer96@example.com,+919000000095,11556,0,1753457700,card_faed339220a3,MasterCard,credit,,0.018,0.018,115.56,
pay_EH25072300097,payment,735000,INR,captured,order_EH25072300097,inv_EH25072300097,Online electronics order,card,false,null,0,true,customer97@example.com,+919000000096,13230,0,1753288560,card_08bcda92e7b8,American Express,credit,,0.018,0.018,132.3,
pay_EH25072700098,payment,434000,INR,captured,order_EH25072700098,inv_EH25072700098,Online electronics order,card,false,null,0,true,customer98@example.com,+919000000097,7812,0,1753637820,card_f64f2d69af7d,American Express,debit,,0.018,0.018,78.12,
pay_EH25071600099,payment,907000,INR,captured,order_EH25071600099,inv_EH25071600099,Online electronics order,card,false,null,0,true,customer99@example.com,+919000000098,16326,0,1752691080,card_9fb982f3d487,Visa,credit,,0.018,0.018,163.26,
pay_EH25071500100,payment,152000,INR,captured,order_EH25071500100,inv_EH25071500100,Online electronics order,upi,false,null,0,true,customer100@example.com,+919000000099,2736,0,1752608340,,,,,0.018,0.018,27.36,
pay_EH25071300101,payment,911000,INR,captured,order_EH25071300101,inv_EH25071300101,Online electronics order,upi,false,null,0,true,customer101@example.com,+919000000100,16398,0,1752403200,,,,,0.018,0.018,163.98,
pay_EH25072000102,payment,1377000,INR,captured,order_EH25072000102,inv_EH25072000102,Online electronics order,upi,true,null,0,true,customer102@example.com,+919000000101,24786,0,1753011660,,,,,0.018,0.018,247.86,
pay_EH25070400103,payment,114000,INR,captured,order_EH25070400103,inv_EH25070400103,Online electronics order,card,false,null,0,true,customer103@example.com,+919000000102,2052,0,1751632920,card_baec70fdfd32,RuPay,debit,,0.018,0.018,20.52,
pay_EH25070200104,payment,346000,INR,captured,order_EH25070200104,inv_EH25070200104,Online electronics order,upi,false,null,0,true,customer104@example.com,+919000000103,6228,0,1751463780,,,,,0.018,0.018,62.28,
pay_EH25072700105,payment,556000,INR,captured,order_EH25072700105,inv_EH25072700105,Online electronics order,upi,false,null,0,true,customer105@example.com,+919000000104,10008,0,1753627440,,,,,0.018,0.018,100.08,
